# Model: zoom-grid (binary maps), Actions: basic, Environment: 2km x 2km, 
# Num drones: 16, Num users: 20, Num obstacles: 0
# Max steps: 1000, Time step: 0.10
episode,steps,duration,reward,loss,epsilon,area_coverage,user_coverage,direct_conn,global_conn
45,1000,83.65045046806335,-5.862500000000058,9.983017e-05,0.5462400000020651,72.8,65.0,43.75,18.75
46,1000,85.05677556991577,24.89687500000006,0.00010054489,0.5362400000021106,57.9,75.0,68.75,25.0
47,1000,84.02188014984131,13.165625000000086,0.00010108446,0.5262400000021561,74.9,55.00000000000001,50.0,12.5
48,1000,88.04009294509888,17.834374999999884,0.000101483405,0.5162400000022016,67.30000000000001,40.0,62.5,37.5
49,1000,83.64244413375854,26.4312499999997,0.0001013272,0.5062400000022471,74.0,55.00000000000001,43.75,18.75
50,1000,81.30118107795715,2.9562500000001006,0.000100934056,0.49624000000227175,67.2,65.0,68.75,25.0
51,1000,84.70366144180298,18.943750000000353,0.00010161588,0.48624000000226175,66.0,70.0,68.75,43.75
52,1000,81.28435802459717,14.021875000000014,0.0001023116,0.47624000000225175,62.9,65.0,75.0,18.75
53,1000,87.38716435432434,28.82187500000016,0.00010250249,0.46624000000224175,78.7,70.0,43.75,18.75
54,1000,83.4168951511383,24.790625000000123,0.00010259539,0.45624000000223175,70.0,80.0,56.25,31.25
