# Model: log-polar (binary maps), Actions: basic, Environment: 2km x 2km, 
# Num drones: 16, Num users: 20, Num obstacles: 0
# Max steps: 3000, Time step: 0.10
episode,steps,duration,reward,loss,epsilon,area_coverage,user_coverage,direct_conn,global_conn
0,3000,201.86759543418884,60.69374999999804,3.23586e-05,0.9762400000001081,70.1,65.0,50.0,37.5
1,3000,214.9483892917633,69.30937500000104,1.9708204e-05,0.9462400000002447,67.9,75.0,56.25,18.75
2,3000,209.2544412612915,31.63124999999925,2.6258349e-05,0.9162400000003812,69.1,85.0,75.0,31.25
3,3000,213.62774538993835,64.46875000000259,3.769828e-05,0.8862400000005177,69.39999999999999,75.0,62.5,25.0
4,3000,212.66185569763184,69.16874999999935,4.676052e-05,0.8562400000006543,77.5,85.0,56.25,31.25
5,3000,214.60731959342957,8.11875000000005,5.551897e-05,0.8262400000007908,69.6,60.0,62.5,18.75
6,3000,214.98913717269897,60.109374999998884,6.864817e-05,0.7962400000009273,71.0,65.0,75.0,18.75
7,3000,209.30362248420715,66.77187499999894,8.041453e-05,0.7662400000010638,73.5,75.0,43.75,18.75
8,3000,208.53613829612732,62.85000000000076,9.2315655e-05,0.7362400000012004,69.5,80.0,81.25,31.25
9,3000,217.4870846271515,7.4187499999999025,0.000105355306,0.7062400000013369,72.5,50.0,56.25,18.75
10,3000,211.25526428222656,56.38749999999873,0.000110309644,0.6762400000014734,71.2,70.0,50.0,18.75
11,3000,206.91756510734558,30.84062500000017,0.00011598873,0.64624000000161,74.1,70.0,43.75,18.75
12,3000,212.32809901237488,4.5031250000006295,0.00012413015,0.6162400000017465,67.0,70.0,75.0,43.75
13,3000,207.28983402252197,65.95625000000065,0.0001297789,0.586240000001883,65.3,80.0,68.75,25.0
14,3000,209.2781684398651,82.80625000000144,0.00013733383,0.5562400000020196,70.89999999999999,60.0,56.25,18.75
15,3000,209.60029292106628,53.921874999998984,0.0001440635,0.5262400000021561,73.8,95.0,43.75,18.75
16,3000,211.27868223190308,54.443749999999625,0.00015412808,0.49624000000227175,64.1,70.0,62.5,43.75
17,3000,206.76498365402222,69.13749999999959,0.00016273781,0.46624000000224175,64.3,65.0,43.75,43.75
18,3000,208.14116597175598,23.15624999999992,0.00016900136,0.43624000000221175,48.5,40.0,87.5,62.5
19,3000,210.3533058166504,69.50312500000018,0.00017748497,0.40624000000218174,67.4,70.0,75.0,18.75
20,3000,208.93071699142456,13.48437500000023,0.00018199265,0.37624000000215174,44.2,35.0,87.5,31.25
21,3000,211.0058138370514,67.05312500000045,0.00018515029,0.34624000000212174,59.199999999999996,70.0,75.0,50.0
22,3000,211.48608207702637,71.59374999999955,0.00018648243,0.31624000000209174,57.8,55.00000000000001,75.0,37.5
23,3000,210.66973567008972,18.05312500000001,0.0001858674,0.28624000000206173,55.1,50.0,87.5,37.5
24,3000,209.88857054710388,81.18124999999921,0.0001843228,0.25624000000203173,71.5,60.0,68.75,25.0
25,3000,210.91201543807983,57.88437500000023,0.00018258317,0.22624000000200173,61.1,40.0,81.25,25.0
26,3000,217.34303069114685,-51.99062500000051,0.0001810347,0.19624000000197173,74.1,65.0,43.75,18.75
27,3000,217.99143385887146,32.5312499999999,0.00018316762,0.16624000000194172,53.300000000000004,90.0,81.25,37.5
28,3000,215.26241087913513,50.940625000000935,0.00019118778,0.13624000000191172,73.5,65.0,50.0,25.0
29,3000,221.05982089042664,2.109375000000052,0.00020364067,0.10624000000190775,62.8,70.0,68.75,37.5
30,3000,219.4189112186432,47.50624999999923,0.00022046013,0.1,67.10000000000001,70.0,62.5,31.25
31,3000,218.2416388988495,18.700000000000237,0.00023240567,0.1,47.8,40.0,68.75,56.25
32,3000,216.57398533821106,-40.91875000000052,0.0002413086,0.1,59.8,65.0,68.75,31.25
33,3000,217.99229335784912,-28.631250000000172,0.00025098148,0.1,56.89999999999999,55.00000000000001,75.0,37.5
34,3000,217.60980796813965,22.06249999999973,0.00026390288,0.1,54.1,60.0,75.0,31.25
35,3000,227.19053506851196,10.60937500000019,0.00027412988,0.1,59.5,55.00000000000001,50.0,25.0
36,3000,231.84897828102112,31.43437500000014,0.0002820555,0.1,69.5,65.0,62.5,25.0
37,3000,231.6128432750702,13.996875000000289,0.00028791063,0.1,50.6,35.0,81.25,37.5
38,3000,232.9908254146576,-67.38750000000046,0.0002936165,0.1,53.5,65.0,68.75,31.25
39,3000,233.78637719154358,39.00625000000032,0.00030428782,0.1,51.1,55.00000000000001,93.75,31.25
40,3000,232.8197271823883,30.437499999999865,0.00031189376,0.1,68.7,75.0,37.5,25.0
41,3000,233.77040219306946,64.359375,0.00031440577,0.1,64.4,55.00000000000001,81.25,18.75
42,3000,233.76934552192688,48.8062500000005,0.00031494972,0.1,69.6,65.0,62.5,12.5
43,3000,234.4627275466919,20.156249999999904,0.00031353143,0.1,57.699999999999996,70.0,68.75,25.0
44,3000,232.8718192577362,53.44687500000017,0.00031147024,0.1,77.2,90.0,50.0,12.5
45,3000,231.85684514045715,31.30625000000046,0.00030946947,0.1,58.699999999999996,70.0,68.75,37.5
46,3000,231.72436618804932,25.328124999999822,0.0003092398,0.1,55.60000000000001,60.0,50.0,37.5
47,3000,232.15356850624084,-259.143749999999,0.00031068665,0.1,63.6,45.0,68.75,25.0
48,3000,232.7634632587433,-36.765624999999865,0.00031845676,0.1,69.19999999999999,60.0,62.5,12.5
49,3000,229.25921821594238,-64.85937500000004,0.0003263812,0.1,35.8,30.0,81.25,68.75
50,3000,219.33612155914307,-60.200000000001225,0.00033528486,0.1,69.89999999999999,55.00000000000001,43.75,18.75
51,3000,220.61103987693787,-114.25937500000306,0.0003428705,0.1,54.2,55.00000000000001,56.25,31.25
52,3000,217.66361117362976,-91.70000000000013,0.0003530145,0.1,55.50000000000001,55.00000000000001,62.5,31.25
53,3000,218.59447503089905,52.27812500000097,0.00036042754,0.1,46.6,40.0,75.0,50.0
54,3000,218.65304565429688,78.26249999999877,0.0003668109,0.1,54.2,70.0,56.25,31.25
55,3000,218.0568492412567,40.32500000000053,0.0003695464,0.1,61.0,60.0,43.75,18.75
56,3000,219.23971724510193,63.353125000000496,0.00036980215,0.1,66.9,70.0,62.5,25.0
57,3000,228.4631049633026,10.603124999999917,0.0003675119,0.1,77.2,80.0,37.5,12.5
58,3000,227.67084288597107,-18.721874999999848,0.0003653418,0.1,60.3,55.00000000000001,62.5,25.0
59,3000,231.40979886054993,14.603125000000102,0.00036511786,0.1,55.1,85.0,81.25,25.0
60,3000,233.12031817436218,23.956249999999905,0.00036547836,0.1,57.9,55.00000000000001,62.5,37.5
61,3000,231.49180626869202,-55.80312499999988,0.00036775932,0.1,37.9,35.0,81.25,81.25
62,3000,230.63388586044312,-30.659374999999393,0.00036999374,0.1,60.9,40.0,87.5,31.25
63,3000,231.7142355442047,45.15625000000035,0.00037027503,0.1,54.400000000000006,45.0,75.0,31.25
