# Model: zoom-grid (binary maps), Actions: basic, Environment: 2km x 2km, 
# Num drones: 16, Num users: 20, Num obstacles: 0
# Max steps: 1000, Time step: 0.10
episode,steps,duration,reward,loss,epsilon,area_coverage,user_coverage,direct_conn,global_conn
42,1000,59.340370655059814,10.168749999999973,8.77572e-05,0.5762400000019285,58.199999999999996,50.0,81.25,18.75
43,1000,60.020931243896484,35.97187500000035,8.926689e-05,0.566240000001974,75.2,80.0,43.75,18.75
44,1000,59.499966621398926,-5.615624999999933,8.940409e-05,0.5562400000020196,58.099999999999994,70.0,75.0,31.25
45,1000,57.97423434257507,22.33437499999997,8.9441564e-05,0.5462400000020651,75.8,60.0,56.25,18.75
46,1000,59.488685607910156,-21.678125000000048,9.112056e-05,0.5362400000021106,66.2,60.0,62.5,31.25
47,1000,57.81376814842224,27.081250000000338,9.310715e-05,0.5262400000021561,67.80000000000001,75.0,56.25,25.0
48,1000,60.86656069755554,11.503125000000082,9.473494e-05,0.5162400000022016,64.1,60.0,87.5,31.25
49,1000,57.96194243431091,-0.5468749999999284,9.489782e-05,0.5062400000022471,69.19999999999999,85.0,62.5,43.75
50,1000,57.729204416275024,21.428125000000325,9.555644e-05,0.49624000000227175,63.4,50.0,62.5,50.0
51,1000,57.35493516921997,31.071874999999928,9.642873e-05,0.48624000000226175,73.9,80.0,50.0,18.75
52,1000,57.64240312576294,15.915624999999737,9.715572e-05,0.47624000000225175,64.7,70.0,75.0,25.0
53,1000,57.90626287460327,18.703125000000068,9.7691685e-05,0.46624000000224175,68.10000000000001,75.0,68.75,18.75
54,1000,58.66782736778259,18.75937500000024,9.832446e-05,0.45624000000223175,73.2,80.0,62.5,25.0
55,1000,58.164995193481445,18.57812499999982,9.8594355e-05,0.44624000000222175,68.2,75.0,68.75,31.25
56,1000,58.37997508049011,15.087500000000059,9.9296645e-05,0.43624000000221175,73.3,60.0,81.25,18.75
57,1000,58.40651082992554,21.69687500000002,0.000100039644,0.42624000000220175,63.2,75.0,56.25,37.5
58,1000,58.136908769607544,17.771875000000136,0.000100145844,0.41624000000219175,68.8,60.0,75.0,25.0
59,1000,58.34933853149414,25.287499999999927,9.9984914e-05,0.40624000000218174,70.7,65.0,62.5,25.0
60,1000,58.84685301780701,25.78437499999953,9.967675e-05,0.39624000000217174,64.7,55.00000000000001,62.5,25.0
61,1000,58.55125641822815,30.159375000000306,9.973281e-05,0.38624000000216174,72.2,80.0,50.0,25.0
62,1000,59.12770915031433,25.209374999999966,9.955244e-05,0.37624000000215174,69.0,50.0,43.75,18.75
63,1000,60.47109127044678,24.512500000000156,9.900046e-05,0.36624000000214174,73.1,75.0,43.75,31.25
64,1000,59.928701639175415,33.10000000000019,9.8399476e-05,0.35624000000213174,81.2,85.0,25.0,12.5
65,1000,60.968695402145386,-10.112500000000017,9.802487e-05,0.34624000000212174,68.89999999999999,50.0,25.0,12.5
66,1000,66.59674668312073,9.343749999999984,9.8042954e-05,0.33624000000211174,65.10000000000001,60.0,56.25,31.25
67,1000,63.53878855705261,29.546874999999947,9.790006e-05,0.32624000000210174,77.0,85.0,56.25,18.75
68,1000,59.3164381980896,32.70624999999991,9.750641e-05,0.31624000000209174,66.8,70.0,68.75,25.0
69,1000,59.20451998710632,17.55000000000011,9.711565e-05,0.30624000000208174,67.5,55.00000000000001,50.0,12.5
70,1000,63.860037326812744,-10.765624999999943,9.671004e-05,0.29624000000207173,68.89999999999999,50.0,62.5,31.25
71,1000,77.13781809806824,12.825000000000022,9.683163e-05,0.28624000000206173,73.0,75.0,37.5,12.5
72,1000,71.4702398777008,18.76250000000004,9.723394e-05,0.27624000000205173,66.2,65.0,62.5,31.25
73,1000,66.96032238006592,19.446875000000116,9.730254e-05,0.26624000000204173,58.5,60.0,75.0,31.25
74,1000,70.9730613231659,24.406249999999808,9.704086e-05,0.25624000000203173,71.7,80.0,62.5,25.0
75,1000,66.96756529808044,13.362499999999848,9.6889344e-05,0.24624000000202173,64.5,60.0,81.25,31.25
76,1000,66.97864317893982,28.034374999999823,9.671332e-05,0.23624000000201173,75.4,80.0,56.25,25.0
77,1000,67.86108207702637,40.19062500000001,9.658228e-05,0.22624000000200173,78.0,80.0,25.0,25.0
78,1000,67.35756921768188,13.693750000000291,9.640266e-05,0.21624000000199173,65.8,70.0,62.5,18.75
79,1000,66.87743139266968,31.290625000000095,9.620953e-05,0.20624000000198173,78.0,90.0,31.25,18.75
80,1000,66.35899209976196,23.96874999999978,9.5903066e-05,0.19624000000197173,74.2,95.0,37.5,18.75
81,1000,68.48465085029602,34.22812500000013,9.575576e-05,0.18624000000196173,79.80000000000001,80.0,18.75,18.75
82,1000,66.7057626247406,32.659375000000495,9.56364e-05,0.17624000000195172,59.3,75.0,62.5,25.0
83,1000,66.8054096698761,0.7874999999999985,9.549536e-05,0.16624000000194172,69.5,60.0,50.0,12.5
84,1000,64.26058745384216,21.15312499999993,9.5256895e-05,0.15624000000193172,70.7,80.0,56.25,37.5
85,1000,65.19850659370422,39.8312499999998,9.487878e-05,0.14624000000192172,77.4,95.0,25.0,12.5
86,1000,68.95765161514282,10.318750000000012,9.4566094e-05,0.13624000000191172,71.1,70.0,43.75,25.0
87,1000,69.38205742835999,27.490625000000303,9.447187e-05,0.12624000000190172,65.60000000000001,70.0,68.75,25.0
88,1000,68.90523648262024,9.862500000000116,9.439038e-05,0.11624000000190388,69.3,70.0,50.0,31.25
89,1000,66.42039155960083,29.315625000000143,9.404518e-05,0.10624000000190775,75.5,70.0,43.75,18.75
90,1000,66.64596819877625,14.843750000000004,9.395847e-05,0.1,58.599999999999994,65.0,75.0,18.75
91,1000,59.79126191139221,-57.971875000000054,9.4464805e-05,0.1,61.7,55.00000000000001,68.75,25.0
92,1000,60.520397663116455,23.693749999999977,9.484753e-05,0.1,73.5,80.0,50.0,12.5
93,1000,64.29923295974731,16.98125000000011,9.495489e-05,0.1,75.9,85.0,37.5,25.0
94,1000,63.318676233291626,36.55624999999987,9.5010306e-05,0.1,66.10000000000001,75.0,62.5,31.25
95,1000,59.23243284225464,16.140625000000146,9.52116e-05,0.1,68.89999999999999,60.0,56.25,18.75
96,1000,57.95966649055481,23.521874999999596,9.557675e-05,0.1,67.9,65.0,62.5,37.5
97,1000,57.62555909156799,17.312499999999947,9.546887e-05,0.1,70.7,80.0,56.25,25.0
98,1000,57.701096057891846,14.362499999999992,9.551929e-05,0.1,68.30000000000001,80.0,50.0,25.0
99,1000,56.86158227920532,6.781249999999988,9.546332e-05,0.1,64.4,80.0,56.25,25.0
100,1000,56.474146127700806,13.984375000000044,9.548096e-05,0.1,71.5,65.0,37.5,12.5
101,1000,55.98526382446289,15.709374999999998,9.5794036e-05,0.1,63.4,60.0,68.75,25.0
102,1000,57.93893098831177,-17.790625000000198,9.596476e-05,0.1,57.99999999999999,50.0,87.5,25.0
103,1000,56.23158264160156,13.103124999999991,9.630639e-05,0.1,77.9,65.0,31.25,18.75
104,1000,57.56167459487915,23.381249999999977,9.627608e-05,0.1,72.39999999999999,65.0,50.0,18.75
105,1000,57.381381034851074,25.831249999999677,9.636817e-05,0.1,62.7,60.0,75.0,43.75
106,1000,58.184781074523926,28.30624999999977,9.646523e-05,0.1,75.8,75.0,43.75,18.75
107,1000,57.66952061653137,16.59062500000006,9.6558884e-05,0.1,71.0,70.0,50.0,12.5
108,1000,58.04598522186279,29.02499999999974,9.642947e-05,0.1,67.30000000000001,70.0,50.0,37.5
109,1000,57.67825794219971,24.165624999999928,9.638529e-05,0.1,65.8,65.0,62.5,18.75
110,1000,56.93051743507385,23.4031250000002,9.641638e-05,0.1,73.6,60.0,56.25,18.75
111,1000,57.1821563243866,23.459375000000012,9.651941e-05,0.1,67.9,70.0,43.75,18.75
112,1000,56.906564235687256,29.193750000000147,9.64504e-05,0.1,71.3,80.0,43.75,18.75
113,1000,56.912975788116455,27.215624999999722,9.6453485e-05,0.1,69.69999999999999,65.0,56.25,25.0
114,1000,56.91179871559143,18.993750000000116,9.626909e-05,0.1,65.4,70.0,62.5,25.0
115,1000,57.58405375480652,16.521874999999984,9.6255484e-05,0.1,68.8,65.0,31.25,18.75
116,1000,59.10839033126831,32.296875000000036,9.602639e-05,0.1,77.0,85.0,50.0,25.0
117,1000,58.535622119903564,29.200000000000028,9.585847e-05,0.1,73.6,70.0,56.25,18.75
118,1000,57.85770630836487,-5.75000000000001,9.593454e-05,0.1,60.4,55.00000000000001,75.0,18.75
119,1000,57.45005226135254,28.943749999999483,9.624962e-05,0.1,64.2,75.0,81.25,43.75
120,1000,56.91727828979492,13.74999999999988,9.633952e-05,0.1,55.7,55.00000000000001,68.75,31.25
121,1000,57.60185980796814,21.418750000000053,9.626971e-05,0.1,67.2,50.0,50.0,18.75
122,1000,57.44711947441101,27.834374999999618,9.6422584e-05,0.1,69.89999999999999,80.0,68.75,25.0
123,1000,57.432947397232056,22.84999999999993,9.673073e-05,0.1,74.9,70.0,37.5,18.75
124,1000,56.812390089035034,21.89374999999989,9.667741e-05,0.1,72.7,80.0,50.0,31.25
125,1000,57.39248847961426,0.11562500000005077,9.659735e-05,0.1,76.2,75.0,25.0,12.5
126,1000,57.82987427711487,14.034375000000026,9.663394e-05,0.1,73.5,75.0,75.0,25.0
127,1000,57.36158800125122,1.928125000000088,9.6570955e-05,0.1,70.3,70.0,62.5,25.0
128,1000,57.86784267425537,34.15000000000022,9.638202e-05,0.1,67.4,65.0,43.75,18.75
129,1000,56.8809609413147,25.38125000000003,9.634061e-05,0.1,65.5,70.0,50.0,37.5
130,1000,57.66788649559021,16.799999999999997,9.6357326e-05,0.1,70.3,70.0,56.25,25.0
131,1000,58.53260946273804,28.42812500000017,9.626522e-05,0.1,63.2,50.0,50.0,18.75
132,1000,58.41163086891174,22.746875000000024,9.621195e-05,0.1,78.3,65.0,37.5,12.5
133,1000,57.10436034202576,29.325,9.6365664e-05,0.1,76.0,65.0,43.75,18.75
134,1000,55.910240650177,21.193750000000154,9.6275944e-05,0.1,71.8,50.0,50.0,25.0
135,1000,56.38901424407959,19.912499999999792,9.608543e-05,0.1,75.8,70.0,50.0,12.5
136,1000,57.19321656227112,19.906249999999975,9.5897834e-05,0.1,66.3,60.0,43.75,25.0
137,1000,57.55805993080139,20.637500000000156,9.598241e-05,0.1,65.9,65.0,50.0,37.5
138,1000,56.355796098709106,25.72500000000001,9.5850344e-05,0.1,67.80000000000001,80.0,62.5,18.75
139,1000,57.31214237213135,18.790624999999917,9.56645e-05,0.1,64.60000000000001,55.00000000000001,68.75,31.25
140,1000,57.077170610427856,-24.096875000000118,9.545371e-05,0.1,62.2,65.0,75.0,25.0
141,1000,57.125500440597534,22.73125000000016,9.5463125e-05,0.1,74.8,85.0,62.5,18.75
142,1000,58.341254234313965,25.284375000000132,9.5480194e-05,0.1,76.1,80.0,43.75,18.75
143,1000,58.08781123161316,31.284375000000164,9.542443e-05,0.1,64.5,60.0,43.75,18.75
144,1000,57.240097999572754,26.928125000000044,9.5385345e-05,0.1,65.2,65.0,50.0,50.0
145,1000,57.63604164123535,20.418750000000127,9.527769e-05,0.1,63.5,60.0,68.75,31.25
146,1000,56.36708402633667,25.465624999999957,9.520551e-05,0.1,77.8,80.0,56.25,18.75
147,1000,56.576194763183594,14.237500000000107,9.506656e-05,0.1,64.8,55.00000000000001,68.75,18.75
148,1000,56.57609033584595,23.774999999999878,9.4995914e-05,0.1,70.89999999999999,75.0,50.0,31.25
149,1000,56.56170654296875,11.893750000000095,9.4978255e-05,0.1,52.800000000000004,65.0,81.25,68.75
150,1000,59.30674695968628,11.028125000000015,9.521998e-05,0.1,72.3,55.00000000000001,50.0,25.0
151,1000,60.478435039520264,24.80937500000011,9.522887e-05,0.1,62.1,60.0,43.75,43.75
152,1000,57.55222702026367,13.33750000000011,9.514575e-05,0.1,62.5,70.0,68.75,37.5
153,1000,57.71418213844299,13.299999999999887,9.499358e-05,0.1,73.5,65.0,56.25,18.75
154,1000,59.12325859069824,22.471875000000196,9.486631e-05,0.1,64.8,60.0,68.75,25.0
155,1000,60.2015221118927,17.600000000000183,9.4723015e-05,0.1,63.7,60.0,81.25,18.75
156,1000,61.33286118507385,22.634375000000095,9.458608e-05,0.1,65.10000000000001,60.0,62.5,18.75
157,1000,58.26319909095764,14.165625000000016,9.461008e-05,0.1,69.6,75.0,56.25,31.25
158,1000,57.629494190216064,8.746875000000086,9.470271e-05,0.1,63.800000000000004,55.00000000000001,75.0,25.0
159,1000,58.38847088813782,14.987500000000095,9.472122e-05,0.1,63.3,65.0,68.75,25.0
160,1000,57.43589806556702,22.44687499999986,9.498347e-05,0.1,66.60000000000001,65.0,93.75,25.0
161,1000,61.43276047706604,12.40937499999988,9.510839e-05,0.1,62.1,55.00000000000001,87.5,18.75
162,1000,57.37855505943298,20.584375000000033,9.5093055e-05,0.1,66.0,55.00000000000001,62.5,25.0
163,1000,58.06512427330017,19.906250000000185,9.495972e-05,0.1,69.5,70.0,68.75,18.75
164,1000,57.09358525276184,24.549999999999763,9.487748e-05,0.1,70.39999999999999,80.0,62.5,25.0
165,1000,57.67911958694458,22.996874999999914,9.468642e-05,0.1,66.5,65.0,75.0,18.75
166,1000,59.40303182601929,19.04687500000011,9.461084e-05,0.1,73.3,60.0,50.0,12.5
167,1000,59.25085091590881,30.971875000000086,9.454967e-05,0.1,66.7,75.0,43.75,43.75
168,1000,57.38649773597717,35.240625000000136,9.43819e-05,0.1,76.4,70.0,56.25,31.25
169,1000,57.4881854057312,29.824999999999843,9.422489e-05,0.1,74.0,70.0,31.25,18.75
170,1000,61.443265438079834,22.921874999999744,9.4277915e-05,0.1,75.1,70.0,0.0,6.25
171,1000,60.572396755218506,36.51874999999995,9.4145704e-05,0.1,72.3,65.0,43.75,18.75
172,1000,59.1884822845459,21.046874999999954,9.4154544e-05,0.1,71.2,90.0,56.25,18.75
173,1000,58.04108905792236,16.640624999999773,9.403056e-05,0.1,74.6,70.0,43.75,25.0
174,1000,56.290103912353516,2.9468749999999355,9.393735e-05,0.1,65.0,50.0,68.75,43.75
175,1000,55.80000352859497,9.215625000000019,9.3882474e-05,0.1,72.6,80.0,50.0,25.0
176,1000,56.621851444244385,24.478124999999693,9.389812e-05,0.1,68.5,65.0,56.25,18.75
177,1000,57.63089084625244,27.556249999999658,9.413865e-05,0.1,74.9,75.0,43.75,18.75
178,1000,57.7272253036499,25.956249999999855,9.401781e-05,0.1,66.2,80.0,50.0,37.5
179,1000,58.29045391082764,24.593749999999716,9.406526e-05,0.1,69.1,80.0,50.0,12.5
180,1000,56.56525945663452,-41.30625000000027,9.4364346e-05,0.1,62.3,50.0,81.25,18.75
181,1000,55.83821368217468,39.706249999999685,9.447452e-05,0.1,71.3,80.0,62.5,37.5
182,1000,56.833696365356445,9.534375000000054,9.45279e-05,0.1,62.9,75.0,81.25,25.0
183,1000,56.60558724403381,15.081249999999907,9.4360505e-05,0.1,84.8,80.0,12.5,12.5
184,1000,56.658247232437134,27.937499999999993,9.4237046e-05,0.1,69.89999999999999,80.0,56.25,18.75
185,1000,56.32016110420227,18.62499999999999,9.4150215e-05,0.1,63.9,75.0,75.0,37.5
186,1000,55.83636975288391,20.12812500000018,9.416876e-05,0.1,71.1,85.0,50.0,12.5
187,1000,56.97874689102173,27.42187499999982,9.408301e-05,0.1,76.8,55.00000000000001,37.5,25.0
188,1000,57.72746539115906,29.168749999999847,9.39504e-05,0.1,73.6,65.0,43.75,31.25
189,1000,60.231563568115234,26.968749999999964,9.390588e-05,0.1,77.2,70.0,50.0,25.0
190,1000,56.36120009422302,7.693749999999999,9.384906e-05,0.1,70.5,65.0,56.25,43.75
191,1000,59.5399649143219,19.290625000000105,9.377386e-05,0.1,63.4,70.0,75.0,31.25
192,1000,60.63018989562988,36.321875000000176,9.367642e-05,0.1,72.2,85.0,43.75,18.75
193,1000,60.587958335876465,18.868750000000105,9.3511386e-05,0.1,63.1,75.0,75.0,50.0
194,1000,61.036850690841675,23.28125000000003,9.334765e-05,0.1,66.60000000000001,85.0,68.75,31.25
195,1000,61.05308246612549,-44.37499999999996,9.325431e-05,0.1,73.2,70.0,31.25,18.75
196,1000,60.88942074775696,34.65624999999979,9.329557e-05,0.1,79.10000000000001,90.0,37.5,12.5
197,1000,60.331454277038574,24.42812500000012,9.3273135e-05,0.1,66.9,80.0,43.75,25.0
198,1000,60.111814975738525,20.512499999999903,9.326013e-05,0.1,80.30000000000001,85.0,37.5,12.5
199,1000,60.27494406700134,23.950000000000006,9.3241e-05,0.1,70.5,70.0,56.25,43.75
200,1000,60.44996476173401,18.4031249999999,9.333138e-05,0.1,65.3,70.0,62.5,18.75
201,1000,59.09895730018616,22.975000000000005,9.3375456e-05,0.1,66.7,70.0,56.25,25.0
202,1000,57.51814603805542,19.34062499999997,9.3468654e-05,0.1,77.7,90.0,25.0,12.5
203,1000,59.75056862831116,15.540624999999984,9.349593e-05,0.1,69.5,85.0,43.75,18.75
204,1000,59.40507626533508,27.77187500000016,9.346545e-05,0.1,71.7,85.0,50.0,31.25
205,1000,58.762070417404175,27.293749999999864,9.3419105e-05,0.1,75.4,95.0,37.5,12.5
206,1000,59.15277028083801,33.571875000000205,9.352191e-05,0.1,74.9,70.0,31.25,31.25
207,1000,59.49415159225464,17.146875000000108,9.3668765e-05,0.1,66.60000000000001,60.0,43.75,18.75
208,1000,61.393577098846436,21.20312499999984,9.3794304e-05,0.1,72.8,80.0,37.5,12.5
209,1000,60.31936240196228,31.159375000000225,9.3794195e-05,0.1,70.0,70.0,43.75,18.75
210,1000,60.11222195625305,29.53437499999988,9.377675e-05,0.1,79.0,70.0,25.0,12.5
211,1000,59.587632179260254,25.821875000000084,9.389597e-05,0.1,68.2,70.0,50.0,12.5
212,1000,59.933064222335815,1.1031250000000146,9.390923e-05,0.1,67.2,60.0,25.0,25.0
213,1000,60.204768657684326,33.05937499999988,9.394935e-05,0.1,87.7,90.0,25.0,12.5
214,1000,59.889931201934814,25.818749999999703,9.390853e-05,0.1,76.8,65.0,25.0,12.5
215,1000,59.138378620147705,9.918750000000028,9.387321e-05,0.1,69.8,60.0,50.0,25.0
216,1000,60.15121269226074,25.274999999999707,9.390055e-05,0.1,74.9,75.0,25.0,12.5
217,1000,60.66539144515991,12.98125,9.392367e-05,0.1,68.5,75.0,68.75,37.5
218,1000,60.83947038650513,33.971875000000345,9.393796e-05,0.1,85.9,90.0,31.25,18.75
219,1000,61.152841329574585,20.631249999999795,9.38407e-05,0.1,80.60000000000001,85.0,25.0,12.5
220,1000,60.49554800987244,25.868750000000166,9.38465e-05,0.1,78.2,70.0,25.0,12.5
221,1000,60.1809446811676,22.703125000000295,9.376567e-05,0.1,70.7,60.0,37.5,25.0
222,1000,60.56459188461304,27.534375000000185,9.3712406e-05,0.1,71.39999999999999,80.0,31.25,18.75
223,1000,60.77238869667053,29.103125000000173,9.360008e-05,0.1,74.0,70.0,37.5,12.5
224,1000,60.21369791030884,14.953124999999957,9.349944e-05,0.1,72.6,90.0,56.25,18.75
225,1000,60.41076970100403,22.8218749999999,9.342599e-05,0.1,71.0,75.0,43.75,18.75
226,1000,60.720574140548706,31.265625000000096,9.3241666e-05,0.1,85.1,90.0,25.0,12.5
227,1000,60.614309787750244,11.04375,9.305154e-05,0.1,72.1,75.0,62.5,25.0
228,1000,59.154130935668945,21.149999999999732,9.284274e-05,0.1,57.199999999999996,70.0,68.75,56.25
229,1000,59.813716173172,15.412500000000296,9.261744e-05,0.1,76.1,65.0,31.25,18.75
230,1000,59.92321467399597,22.003124999999784,9.248862e-05,0.1,77.10000000000001,80.0,43.75,18.75
231,1000,60.329031467437744,17.72187500000011,9.2450544e-05,0.1,69.1,60.0,62.5,18.75
232,1000,60.6920964717865,23.303125000000133,9.2362e-05,0.1,76.5,75.0,25.0,12.5
233,1000,60.394723415374756,30.743749999999793,9.228205e-05,0.1,80.10000000000001,75.0,0.0,6.25
234,1000,60.33833456039429,0.5468749999998539,9.2174414e-05,0.1,68.4,55.00000000000001,56.25,18.75
235,1000,59.72316026687622,19.36562499999999,9.20643e-05,0.1,75.6,75.0,12.5,12.5
236,1000,59.36292910575867,29.625000000000046,9.202613e-05,0.1,80.10000000000001,80.0,31.25,18.75
237,1000,58.18959307670593,38.562499999999964,9.1939604e-05,0.1,81.69999999999999,90.0,25.0,12.5
238,1000,60.544472217559814,19.056249999999977,9.184932e-05,0.1,83.5,85.0,37.5,12.5
239,1000,60.77120590209961,30.446875000000098,9.174654e-05,0.1,81.2,90.0,25.0,12.5
240,1000,60.67515182495117,-23.15937500000016,9.165416e-05,0.1,64.5,75.0,50.0,31.25
241,1000,60.74281907081604,15.543749999999994,9.156653e-05,0.1,75.4,70.0,31.25,18.75
242,1000,60.91962289810181,3.465625000000025,9.1532405e-05,0.1,76.4,70.0,37.5,12.5
243,1000,60.90907263755798,27.9999999999998,9.1536895e-05,0.1,77.5,85.0,50.0,12.5
244,1000,61.27756142616272,-28.921874999999876,9.145822e-05,0.1,79.10000000000001,85.0,12.5,12.5
245,1000,61.257766008377075,29.893749999999955,9.137026e-05,0.1,79.10000000000001,75.0,12.5,12.5
246,1000,60.57991123199463,24.29062499999998,9.129829e-05,0.1,66.60000000000001,50.0,56.25,25.0
247,1000,60.82228493690491,22.334374999999877,9.122214e-05,0.1,77.8,65.0,56.25,18.75
248,1000,60.591203689575195,29.868750000000016,9.1117065e-05,0.1,76.0,75.0,25.0,12.5
249,1000,60.41522169113159,26.778124999999683,9.1056245e-05,0.1,68.4,65.0,43.75,18.75
250,1000,60.18132019042969,31.68750000000022,9.097296e-05,0.1,76.9,85.0,37.5,18.75
251,1000,60.42516732215881,22.681250000000016,9.089513e-05,0.1,70.89999999999999,75.0,68.75,18.75
252,1000,60.85956025123596,20.828124999999744,9.0880574e-05,0.1,68.60000000000001,75.0,68.75,18.75
253,1000,61.01190638542175,27.59375000000007,9.080631e-05,0.1,72.39999999999999,70.0,37.5,12.5
254,1000,60.85146689414978,27.26250000000001,9.0762165e-05,0.1,68.30000000000001,75.0,56.25,25.0
255,1000,60.901366233825684,28.209374999999945,9.069678e-05,0.1,69.5,80.0,56.25,18.75
256,1000,61.028356313705444,23.631249999999778,9.051861e-05,0.1,71.7,70.0,56.25,18.75
